bin,E_bin_MeV,Chi_for_bin_nSv_h_per_cps
764,0.660161870503597,2.8950628462589916
765,0.661080935251799,2.9012900273920894
766,0.662,2.907516476
767,0.662919064748201,2.913742106640284
768,0.663838129496403,2.919966974582734
769,0.664757194244604,2.9261910669550337
770,0.665676258992806,2.932414368856117
771,0.6665953237410069,2.938636867523379
772,0.667514388489209,2.944858549298563
773,0.6684334532374101,2.9510794006618704
774,0.669352517985612,2.9572994080359742
775,0.670271582733813,2.963518557848921
776,0.6711906474820141,2.9697368374136666
777,0.672109712230216,2.9759542326726627
778,0.673028776978417,2.9821707314820123
779,0.673947841726619,2.988386263438851
780,0.67486690647482,2.994600837464027
781,0.675785971223022,3.000814473566549
782,0.676705035971223,3.007027158273381
783,0.6776241007194239,3.0132388785791324
784,0.6785431654676259,3.0194496226978416
785,0.6794622302158271,3.02565937742266
786,0.6803812949640291,3.0318681302733834
787,0.68130035971223,3.0380758691474803
788,0.682219424460432,3.044282580755398
789,0.6831384892086331,3.0504882540809346
790,0.684057553956835,3.0566928763093553
791,0.684976618705036,3.0628964052805756
792,0.685895683453238,3.0690987841942485
793,0.686814748201439,3.0753000722841732
794,0.68773381294964,3.081500258856113
795,0.688652877697842,3.0876993320035995
796,0.6895719424460429,3.0938972796115096
797,0.6904910071942449,3.100094090055758
798,0.6914100719424461,3.1062897519784176
799,0.6923291366906481,3.112484253692451
800,0.693248201438849,3.118677583579138
801,0.69416726618705,3.124869730870502
802,0.6950863309352521,3.1310606841223043
803,0.696005395683453,3.137250431224819
804,0.696924460431655,3.1434388498525205
805,0.697843525179856,3.149626031028777
806,0.698762589928058,3.155811970467629
807,0.699681654676259,3.161996658098921
808,0.70060071942446,3.1681800816762564
809,0.7015197841726619,3.174362231446044
810,0.7024388489208631,3.180543096446042
811,0.7033579136690651,3.186722665593528
812,0.704276978417266,3.192900928971222
813,0.705196043165468,3.1990778754172693
814,0.706115107913669,3.2052534943309356
815,0.7070341726618711,3.2114277751456872
816,0.707953237410072,3.2176006321690656
817,0.708872302158273,3.223772074318343
818,0.709791366906475,3.229942145151081
819,0.710710431654676,3.236110835440646
820,0.711629496402878,3.2422781348417287
821,0.712548561151079,3.2484440327535964
822,0.7134676258992809,3.2546085199784196
823,0.7143866906474821,3.2607715866402884
824,0.7153057553956831,3.266933222298559
825,0.716224820143885,3.2730934178669076
826,0.717143884892086,3.279252163827336
827,0.718062949640288,3.2854094491366927
828,0.718982014388489,3.2915652345323725
829,0.719901079136691,3.297719427721226
830,0.720820143884892,3.303872131733813
831,0.721739208633094,3.3100233360413704
832,0.722658273381295,3.3161730320179856
833,0.723577338129496,3.3223212096025154
834,0.724496402877698,3.3284678601798574
835,0.725415467625899,3.3346129749316535
836,0.726334532374101,3.3407565443489227
837,0.7272535971223021,3.3468985595989205
838,0.728172661870504,3.353039012007197
839,0.729091726618705,3.359177892005396
840,0.730010791366906,3.365315191999997
841,0.730929856115108,3.3714507690000004
842,0.731848920863309,3.3775847254100695
843,0.732767985611511,3.383717073383095
844,0.7336870503597119,3.3898478045899263
845,0.734606115107914,3.395976910701441
846,0.735525179856115,3.4021043828633086
847,0.736444244604317,3.4082302133219455
848,0.7373633093525179,3.414354393809352
849,0.7382823741007191,3.4204769153291346
850,0.7392014388489211,3.426597770309354
851,0.740120503597122,3.432716951057552
852,0.741039568345324,3.4388344492446064
853,0.741958633093525,3.4449501726079133
854,0.742877697841727,3.451064116000002
855,0.743796762589928,3.457176351697841
856,0.744715827338129,3.4632868714136658
857,0.7456348920863309,3.4693956674532376
858,0.746553956834532,3.4755027327985584
859,0.747473021582734,3.48160805968885
860,0.7483920863309349,3.4877116401870483
861,0.7493111510791369,3.4938134667212246
862,0.7502302158273381,3.499913532179856
863,0.7511492805755401,3.5060118300575573
864,0.752068345323741,3.512108352093525
865,0.752987410071942,3.518203063798558
866,0.7539064748201441,3.524295838366908
867,0.754825539568345,3.530386815248199
868,0.755744604316547,3.5364759861510806
869,0.756663669064748,3.5425633440737396
870,0.7575827338129499,3.548648882201441
871,0.758501798561151,3.5547325937194234
872,0.759420863309353,3.5608144722338158
873,0.7603399280575539,3.566894510667266
874,0.761258992805755,3.572972701985609
875,0.7621780575539571,3.579049040755397
876,0.763097122302158,3.585123518938847
877,0.76401618705036,3.5911961304784192
878,0.764935251798561,3.59726672408633
879,0.7658543165467631,3.6033354006079166
880,0.766773381294964,3.6094021894064743
881,0.767692446043165,3.6154670850521553
882,0.768611510791367,3.6215300810215836
883,0.7695305755395679,3.6275911715611486
884,0.77044964028777,3.633650350021584
885,0.771368705035971,3.639707609937049
886,0.7722877697841729,3.6457629460071956
887,0.773206834532374,3.6518163523111506
888,0.7741258992805761,3.6578678217805787
889,0.775044964028777,3.6639173497823743
890,0.775964028776979,3.6699648463741044
891,0.77688309352518,3.676010284474821
892,0.777802158273381,3.6820537616762565
893,0.778721223021583,3.6880952726061165
894,0.779640287769784,3.6941348119640276
895,0.780559352517986,3.7001723744496426
896,0.7814784172661869,3.7062079542841717
897,0.782397482014389,3.7122415458075566
898,0.78331654676259,3.7182731440359715
899,0.784235611510791,3.724302743955034
900,0.785154676258993,3.730330339816548
901,0.7860737410071941,3.7363559268561137
902,0.786992805755396,3.742379480892088
903,0.787911870503597,3.7484008382320133
904,0.788830935251799,3.7544201698705066
905,0.78975,3.7604374704999994
906,0.790669064748201,3.7664527354892052
907,0.791588129496403,3.772465960294965
908,0.7925071942446039,3.778477139866904
909,0.7934262589928059,3.7844862689046774
910,0.794345323741007,3.7904933427985594
911,0.795264388489209,3.7964983574982036
912,0.79618345323741,3.8025013080935244
913,0.797102517985612,3.8085021889370534
914,0.7980215827338131,3.814500996956835
915,0.798940647482014,3.8204975801187024
916,0.799859712230216,3.8264920260359725
917,0.800778776978417,3.8324843836906455
918,0.801697841726619,3.8384746492374116
919,0.80261690647482,3.8444628188902867
920,0.803535971223022,3.8504488877913694
921,0.8044550359712229,3.856432851550359
922,0.805374100719424,3.8624147063812915
923,0.806293165467626,3.868394448205036
924,0.807212230215827,3.8743720726906448
925,0.808131294964029,3.8803475760521597
926,0.80905035971223,3.886320954453236
927,0.8099694244604321,3.892292125474823
928,0.810888489208633,3.8982610352913656
929,0.811807553956835,3.904227807223024
930,0.812726618705036,3.910192437453238
931,0.813645683453238,3.9161549228417307
932,0.814564748201439,3.922115259230217
933,0.81548381294964,3.928073443526977
934,0.8164028776978419,3.9340294718489224
935,0.817321942446043,3.9399833401834523
936,0.818241007194245,3.945935045776981
937,0.819160071942446,3.9518845848435253
938,0.820079136690648,3.957831953755399
939,0.820998201438849,3.963777145573742
940,0.82191726618705,3.96971995433453
941,0.822836330935252,3.97566058228957
942,0.823755395683453,3.9815990264100707
943,0.824674460431655,3.987535283667269
944,0.825593525179856,3.9934693510323735
945,0.826512589928058,3.9994012249640316
946,0.827431654676259,4.005330902539568
947,0.8283507194244599,4.011258381136687
948,0.829269784172662,4.017183657726619
949,0.8301888489208631,4.023106729280574
950,0.831107913669065,4.029027592769786
951,0.832026978417266,4.034946245192446
952,0.832946043165468,4.040862541615111
953,0.833865107913669,4.046776549827338
954,0.83478417266187,4.052688338050356
955,0.835703237410072,4.0585979046618705
956,0.8366223021582729,4.064505246280572
957,0.837541366906475,4.070410360203239
958,0.838460431654676,4.076313244158272
959,0.839379496402878,4.082213895874103
960,0.8402985611510789,4.0881123127805745
961,0.841217625899281,4.094008492284176
962,0.8421366906474821,4.099902432597124
963,0.843055755395683,4.105794130746401
964,0.843974820143885,4.111683516953238
965,0.8448938848920861,4.117570506654675
966,0.845812949640288,4.123455247705038
967,0.846732014388489,4.129337737125899
968,0.847651079136691,4.13521797384173
969,0.8485701438848919,4.141095954814747
970,0.849489208633094,4.14697167821583
971,0.850408273381295,4.152845142471223
972,0.8513273381294959,4.158716345309349
973,0.8522464028776979,4.164585284458633
974,0.8531654676258991,4.170451958143883
975,0.854084532374101,4.176316365942448
976,0.855003597122302,4.182178504082733
977,0.855922661870504,4.188038162221226
978,0.8568417266187051,4.193895537597122
979,0.857760791366906,4.199750639205033
980,0.858679856115108,4.2056034642482025
981,0.859598920863309,4.211454012093523
982,0.860517985611511,4.2173022811870515
983,0.861437050359712,4.223148269257193
984,0.862356115107914,4.228991975100722
985,0.8632751798561149,4.234833397892086
986,0.8641942446043169,4.240672535553959
987,0.865113309352518,4.2465093866852515
988,0.8660323741007191,4.252343950496401
989,0.866951438848921,4.258176092755397
990,0.867870503597122,4.264005855928056
991,0.8687895683453241,4.269833326913671
992,0.869708633093525,4.275658505615106
993,0.870627697841727,4.281481390149283
994,0.871546762589928,4.28730197933813
995,0.8724658273381289,4.293120272424457
996,0.873384892086331,4.2989362686510795
997,0.874303956834532,4.304749966652875
998,0.875223021582734,4.31056136482734
999,0.8761420863309349,4.3163704630323725
1000,0.877061151079137,4.322177260510793
1001,0.8779802158273381,4.327981702158273
1002,0.87889928057554,4.333783671683456
1003,0.879818345323741,4.339583338827339
1004,0.8807374100719431,4.34538070067986
1005,0.881656474820144,4.351175757494605
1006,0.882575539568345,4.356968508877696
1007,0.883494604316547,4.36275895357734
1008,0.8844136690647479,4.368547090906473
1009,0.88533273381295,4.3743329205323755
1010,0.886251798561151,4.38011644194964
1011,0.887170863309353,4.38589765481655
1012,0.8880899280575539,4.3916765578884895
1013,0.8890089928057551,4.397453151904673
1014,0.8899280575539571,4.403227237762591
1015,0.890847122302158,4.408998987257192
1016,0.89176618705036,4.414768426723024
1017,0.8926852517985611,4.420535554248201
1018,0.893604316546763,4.426300370582736
1019,0.894523381294964,4.432062875147482
1020,0.895442446043166,4.437823067755399
1021,0.8963615107913669,4.443580948079137
1022,0.897280575539568,4.449336515726616
1023,0.89819964028777,4.45508977141367
1024,0.8991187050359709,4.460840713982012
1025,0.9000377697841729,4.466589344151081
1026,0.9009568345323741,4.472335542827338
1027,0.9018758992805761,4.478079324897485
1028,0.902794964028777,4.483820793773382
1029,0.903714028776978,4.489559950125897
1030,0.9046330935251801,4.495296794079137
1031,0.905552158273381,4.501031325633091
1032,0.906471223021583,4.506763545258995
1033,0.907390287769784,4.512493452933452
1034,0.908309352517986,4.5182210485179874
1035,0.909228417266187,4.5239463325413665
1036,0.910147482014389,4.529669305151082
1037,0.9110665467625899,4.535389967104316
1038,0.9119856115107919,4.54110827951799
1039,0.9129046762589931,4.546824096834534
1040,0.913823741007194,4.55253760506115
1041,0.914742805755396,4.558248804241009
1042,0.915661870503597,4.563957694374101
1043,0.9165809352517991,4.56966427604137
1044,0.9175,4.5753685495
1045,0.918419064748201,4.581070515588127
1046,0.919338129496403,4.586770175143886
1047,0.920257194244604,4.592467528167264
1048,0.921176258992806,4.598162575187051
1049,0.922095323741007,4.603855318093523
1050,0.9230143884892089,4.609545756172663
1051,0.92393345323741,4.615233708201438
1052,0.9248525179856121,4.620919317510795
1053,0.925771582733813,4.6266026251834536
1054,0.926690647482014,4.632283632043163
1055,0.927609712230216,4.637962338237411
1056,0.928528776978417,4.643638744823739
1057,0.929447841726619,4.649312852868706
1058,0.93036690647482,4.654984663129495
1059,0.931285971223022,4.660654176649284
1060,0.932205035971223,4.666321394532374
1061,0.933124100719424,4.6719863171510765
1062,0.934043165467626,4.677648946604316
1063,0.934962230215827,4.68330917872122
1064,0.935881294964029,4.688967002258995
1065,0.9368003597122301,4.694622534388488
1066,0.937719424460432,4.700275777230218
1067,0.938638489208633,4.705926732417266
1068,0.939557553956835,4.7115753997913705
1069,0.940476618705036,4.717221781455037
1070,0.941395683453237,4.722865878424458
1071,0.942314748201439,4.728507691388491
1072,0.9432338129496399,4.734147222730214
1073,0.944152877697842,4.739784472456836
1074,0.945071942446043,4.7454194432374095
1075,0.945991007194245,4.751052109845326
1076,0.946910071942446,4.756682305607914
1077,0.947829136690648,4.762310225019788
1078,0.9487482014388491,4.767935870316548
1079,0.94966726618705,4.773559243769782
1080,0.950586330935252,4.779180345892088
1081,0.951505395683453,4.784799177694244
1082,0.952424460431655,4.7904157415395705
1083,0.953343525179856,4.796030039082733
1084,0.954262589928057,4.801642071111508
1085,0.9551816546762589,4.807251839534172
1086,0.95610071942446,4.812859345410069
1087,0.957019784172662,4.818464591708634
1088,0.957938848920863,4.824067414446041
1089,0.958857913669065,4.829667926821944
1090,0.9597769784172661,4.835266183669064
1091,0.9606960431654681,4.840862187893888
1092,0.961615107913669,4.846455940064748
1093,0.962534172661871,4.852047441784176
1094,0.963453237410072,4.857636695323742
1095,0.964372302158274,4.863223702582737
1096,0.965291366906475,4.868808465075541
1097,0.966210431654676,4.874390984526977
1098,0.9671294964028779,4.879971263079138
1099,0.968048561151079,4.885549302294963
1100,0.968967625899281,4.891125018136694
1101,0.969886690647482,4.8966983691744606
1102,0.970805755395683,4.902269486532371
1103,0.9717248201438851,4.907838373174461
1104,0.972643884892086,4.913405030841724
1105,0.973562949640288,4.918969461048563
1106,0.974482014388489,4.9245316662733805
1107,0.975401079136691,4.930091648341729
1108,0.976320143884892,4.935649408971223
1109,0.977239208633094,4.941204950712233
1110,0.978158273381295,4.946758275237411
1111,0.9790773381294959,4.952309384741005
1112,0.979996402877698,4.957858271244605
1113,0.9809154676258991,4.963404744575539
1114,0.9818345323741009,4.968949009431656
1115,0.982753597122302,4.974491068077337
1116,0.9836726618705041,4.9800309227841755
1117,0.984591726618705,4.9855685758237405
1118,0.985510791366906,4.991104029978414
1119,0.986429856115108,4.996637287417267
1120,0.9873489208633089,5.002168349654673
1121,0.988267985611511,5.0076972190089935
1122,0.989187050359712,5.013223898705035
1123,0.990106115107914,5.018748390363311
1124,0.9910251798561149,5.024270696255394
1125,0.991944244604317,5.029790673577341
1126,0.992863309352518,5.035308405431655
1127,0.993782374100719,5.040823958875897
1128,0.994701438848921,5.04633733682734
1129,0.9956205035971221,5.051848541694243
1130,0.996539568345324,5.057357575748203
1131,0.997458633093525,5.062864441260791
1132,0.998377697841727,5.068369141258995
1133,0.999296762589928,5.0738716783417255
1134,1.00021582733813,5.079372053913673
1135,1.0011348920863299,5.084870271003592
1136,1.0020539568345301,5.090366332586318
1137,1.00297302158273,5.095860171706812
1138,1.00389208633094,5.101351721733841
1139,1.00481115107914,5.106841124365128
1140,1.00573021582734,5.112328381899292
1141,1.00664928057554,5.1178134966079165
1142,1.00756834532374,5.123296471899275
1143,1.0084874100719399,5.1287773100971075
1144,1.0094064748201401,5.134256013528755
1145,1.01032553956835,5.139732585223049
1146,1.01124460431655,5.145207027964048
1147,1.01216366906475,5.150679344023392
1148,1.01308273381295,5.156149535838132
1149,1.01400179856115,5.1616176071906406
1150,1.01492086330935,5.167083360611497
1151,1.01583992805755,5.172546994053934
1152,1.01675899280576,5.178008515852546
1153,1.01767805755396,5.183467927759011
1154,1.01859712230216,5.188925233079146
1155,1.01951618705036,5.194380434566548
1156,1.02043525179856,5.19983353492805
1157,1.02135431654676,5.205284537192431
1158,1.02227338129496,5.2107334441150845
1159,1.02319244604317,5.216180258352546
1160,1.0241115107913699,5.221624983356132
1161,1.02503057553957,5.227067620762601
1162,1.0259496402877701,5.232508050273383
1163,1.02686870503597,5.237946322789561
1164,1.02778776978417,5.2433825181690485
1165,1.02870683453237,5.248816638784148
1166,1.02962589928058,5.2542486881583
1167,1.03054496402878,5.259678668442465
1168,1.03146402877698,5.265106583007205
1169,1.0323830935251799,5.270532435246403
1170,1.03330215827338,5.275956227733805
1171,1.0342212230215801,5.281377963498186
1172,1.03514028776978,5.286797645708608
1173,1.03605935251799,5.292215277973047
1174,1.03697841726619,5.297630809100737
1175,1.03789748201439,5.303044151269793
1176,1.03881654676259,5.308455452507196
1177,1.03973561151079,5.313864715841719
1178,1.04065467625899,5.319271944956819
1179,1.04157374100719,5.324677142490982
1180,1.0424928057554,5.3300803112086586
1181,1.0434118705036002,5.335481454138507
1182,1.0443309352518,5.340880574971231
1183,1.04525,5.34627767725
1184,1.0461690647482,5.35167276282733
1185,1.0470881294963998,5.357065834908256
1186,1.0480071942446,5.362456898014363
1187,1.0489262589928101,5.367845778102544
1188,1.04984532374101,5.3732326387122455
1189,1.05076438848921,5.378617499323749
1190,1.05168345323741,5.384000363575539
1191,1.05260251798561,5.38938123465107
1192,1.05352158273381,5.394760115579119
1193,1.05444064748201,5.400137009829112
1194,1.05535971223022,5.405511920827363
1195,1.0562787769784199,5.410884851602533
1196,1.0571978417266201,5.416255805183462
1197,1.0581169064748202,5.421624784715827
1198,1.05903597122302,5.4269917939496315
1199,1.05995503597122,5.4323567305629314
1200,1.06087410071942,5.4377196200323485
1201,1.06179316546763,5.443080548982039
1202,1.06271223021583,5.44843952110793
1203,1.06363129496403,5.453796540196051
1204,1.0645503597122299,5.459151608931653
1205,1.06546942446043,5.464504730994594
1206,1.0663884892086302,5.469855909762573
1207,1.06730755395683,5.475205148122275
1208,1.06822661870504,5.4805524498597356
1209,1.06914568345324,5.485897818469439
1210,1.0700647482014398,5.491241256417271
1211,1.07098381294964,5.496582731145683
1212,1.07190287769784,5.501922133769774
1213,1.0728219424460401,5.507259616996386
1214,1.07374100719424,5.512595184611484
1215,1.07466007194245,5.517928840401102
1216,1.0755791366906502,5.523260586413684
1217,1.07649820143885,5.528590426654683
1218,1.07741726618705,5.533918364755394
1219,1.07833633093525,5.539244403660062
1220,1.0792553956834499,5.544568547154657
1221,1.08017446043165,5.549890798850693
1222,1.0810935251798601,5.555211161870527
1223,1.08201258992806,5.560529639974834
1224,1.08293165467626,5.565846082136696
1225,1.08385071942446,5.571160619537767
1226,1.08476978417266,5.576473281906464
1227,1.08568884892086,5.581784073512571
1228,1.08660791366906,5.58709299829134
1229,1.0875269784172699,5.59240005950182
1230,1.08844604316547,5.597705260172675
1231,1.0893651079136701,5.603008603697848
1232,1.09028417266187,5.608310093863306
1233,1.09120323741007,5.613609734251787
1234,1.09212230215827,5.618907528014368
1235,1.09304136690648,5.624203478937081
1236,1.09396043165468,5.629497504190669
1237,1.09487949640288,5.63478960246764
1238,1.09579856115108,5.640079869992811
1239,1.09671762589928,5.645368308478413
1240,1.09763669064748,5.65065492262229
1241,1.0985557553956802,5.65593971550178
1242,1.09947482014388,5.661222690812921
1243,1.10039388489209,5.6665038519172874
1244,1.10131294964029,5.671783202025193
1245,1.1022320143884898,5.67706074521583
1246,1.10315107913669,5.682336484669062
1247,1.10407014388489,5.687610424170852
1248,1.10498920863309,5.692882544435232
1249,1.1059082733813,5.698152720994632
1250,1.1068273381295,5.703421109748222
1251,1.1077464028777,5.708687713010804
1252,1.1086654676259,5.713952534384896
1253,1.1095845323741,5.71921557765647
1254,1.1105035971223,5.724476846611498
1255,1.1114226618704999,5.729736344613288
1256,1.1123417266187101,5.734994075032403
1257,1.1132607913669101,5.740250041393906
1258,1.11417985611511,5.745504247086342
1259,1.11509892086331,5.750756696455039
1260,1.11601798561151,5.756007392528772
1261,1.11693705035971,5.761256207149268
1262,1.11785611510791,5.766503239338109
1263,1.11877517985612,5.771748529642115
1264,1.1196942446043199,5.776992081784191
1265,1.12061330935252,5.7822338989370605
1266,1.1215323741007202,5.787473985194248
1267,1.12245143884892,5.792712343744599
1268,1.12337050359712,5.79794897797121
1269,1.12428956834532,5.803183891838108
1270,1.1252086330935298,5.808417088791393
1271,1.12612769784173,5.813648572991027
1272,1.12704676258993,5.81887834680217
1273,1.1279658273381301,5.824106344606119
1274,1.12888489208633,5.82933254607913
1275,1.12980395683453,5.8345570485611375
1276,1.1307230215827302,5.839779857215807
1277,1.13164208633094,5.845000974133121
1278,1.13256115107914,5.850220403071962
1279,1.13348021582734,5.8554381480953355
1280,1.1343992805755398,5.8606542129892105
1281,1.13531834532374,5.865868601221218
1282,1.1362374100719401,5.871081315820131
1283,1.13715647482014,5.8762923601276755
1284,1.13807553956835,5.881501738535998
1285,1.13899460431655,5.886709443390306
1286,1.13991366906475,5.8919153400935365
1287,1.14083273381295,5.89711958230216
1288,1.14175179856115,5.902322173050354
1289,1.1426708633093499,5.907523116037755
1290,1.1435899280575499,5.912722415050337
1291,1.1445089928057601,5.917920073365135
1292,1.14542805755396,5.923116094438867
1293,1.14634712230216,5.928310482057563
1294,1.14726618705036,5.933503240007195
1295,1.14818525179856,5.938694371703231
1296,1.14910431654676,5.943883879834518
1297,1.15002338129496,5.949071769607891
1298,1.15094244604317,5.954257932503623
1299,1.15186151079137,5.959442438714046
1300,1.15278057553957,5.964625337104325
1301,1.1536996402877702,5.969806631460433
1302,1.15461870503597,5.974986324330928
1303,1.15553776978417,5.9801644201384745
1304,1.15645683453237,5.985340922356093
1305,1.1573758992805798,5.990515834007218
1306,1.15829496402878,5.995689158877716
1307,1.15921402877698,6.000860900539578
1308,1.16013309352518,6.006031062154677
1309,1.16105215827338,6.011199647508985
1310,1.16197122302158,6.016366606546748
1311,1.16289028776978,6.021531898965804
1312,1.16380935251799,6.026695627262614
1313,1.16472841726619,6.031857793794981
1314,1.16564748201439,6.0370184021295055
1315,1.1665665467625899,6.042177455485611
1316,1.1674856115107901,6.047334957863302
1317,1.1684046762589901,6.052490913401064
1318,1.16932374100719,6.057645324913644
1319,1.1702428057554,6.0627981951295205
1320,1.1711618705036,6.067949528863325
1321,1.1720809352518,6.073099329062958
1322,1.173,6.078247598
1323,1.1739011299435,6.083293762579081
1324,1.17480225988701,6.088338469452002
1325,1.17570338983051,6.093381722135602
1326,1.17660451977401,6.098423524146885
1327,1.17750564971751,6.103463878497152
1328,1.17840677966102,6.108502788000017
1329,1.17930790960452,6.1135402557768375
1330,1.18020903954802,6.118576285553658
1331,1.18111016949153,6.123610881110195
1332,1.18201129943503,6.128644043898316
1333,1.18291242937853,6.13367562278813
1334,1.18381355932203,6.138705756796589
1335,1.18471468926554,6.143734468850301
1336,1.18561581920904,6.148761762994353
1337,1.18651694915254,6.153787642415241
1338,1.18741807909605,6.158812109508501
1339,1.18831920903955,6.163835167341819
1340,1.18922033898305,6.16885681969491
1341,1.19012146892655,6.1738770695028045
1342,1.19102259887006,6.1788959202373075
1343,1.19192372881356,6.183913241449156
1344,1.19282485875706,6.188929130706203
1345,1.19372598870057,6.193943631596073
1346,1.19462711864407,6.198956745830521
1347,1.19552824858757,6.203968476929376
1348,1.19642937853107,6.20897882782484
1349,1.19733050847458,6.213987801618664
1350,1.19823163841808,6.218995401836164
1351,1.19913276836158,6.224001630985865
1352,1.20003389830508,6.229006493186415
1353,1.20093502824859,6.234009880226002
1354,1.20183615819209,6.239011848305083
1355,1.20273728813559,6.244012458635575
1356,1.2036384180791,6.249011714734485
1357,1.2045395480226,6.254009619039554
1358,1.2054406779661002,6.259006174983043
1359,1.2063418079096,6.264001385418054
1360,1.2072429378531102,6.26899525272318
1361,1.20814406779661,6.273987780830508
1362,1.20904519774011,6.278978972508458
1363,1.20994632768362,6.2839687407712095
1364,1.21084745762712,6.288957104796617
1365,1.21174858757062,6.293944141723156
1366,1.21264971751412,6.298929854960428
1367,1.21355084745763,6.303914247474592
1368,1.21445197740113,6.308897322079096
1369,1.21535310734463,6.313879081940662
1370,1.21625423728814,6.318859529813583
1371,1.21715536723164,6.323838667881364
1372,1.21805649717514,6.328816500785304
1373,1.21895762711864,6.333792961160994
1374,1.21985875706215,6.3387680303503
1375,1.22075988700565,6.34374180291808
1376,1.22166101694915,6.348714281677952
1377,1.22256214689266,6.353685470005675
1378,1.22346327683616,6.358655370491535
1379,1.22436440677966,6.363623985610164
1380,1.22526553672316,6.368591318440656
1381,1.22616666666667,6.373557372166685
1382,1.22706779661017,6.3785221490339
1383,1.22796892655367,6.383485603401117
1384,1.22887005649718,6.3884476804689525
1385,1.22977118644068,6.3934084898728925
1386,1.23067231638418,6.398368035067792
1387,1.23157344632768,6.403326318997155
1388,1.23247457627119,6.408283344000019
1389,1.23337570621469,6.413239112562151
1390,1.23427683615819,6.418193628050836
1391,1.23517796610169,6.4231468937965825
1392,1.2360790960452,6.428098910898317
1393,1.2369802259887002,6.433049653025421
1394,1.2378813559322,6.437999030813541
1395,1.2387824858757102,6.442947170615841
1396,1.23968361581921,6.44789407389831
1397,1.2405847457627102,6.452839743822024
1398,1.24148587570621,6.4577841834180525
1399,1.2423870056497202,6.462727395500014
1400,1.24328813559322,6.467669382593217
1401,1.2441892655367202,6.472610146997158
1402,1.24509039548023,6.477549691525445
1403,1.2459915254237302,6.482488006169499
1404,1.24689265536723,6.487424969333324
1405,1.2477937853107302,6.492360722638394
1406,1.24869491525424,6.497295266830522
1407,1.2495960451977401,6.502228605593221
1408,1.25049717514124,6.5071607411581756
1409,1.2513983050847501,6.512091675728838
1410,1.25229943502825,6.517021412418087
1411,1.2532005649717501,6.5219499541412365
1412,1.25410169491525,6.526877302610146
1413,1.2550028248587601,6.5318034613361755
1414,1.25590395480226,6.536728290570622
1415,1.2568050847457601,6.5416519306949015
1416,1.25770621468927,6.546574388706239
1417,1.2586073446327701,6.551495668025434
1418,1.25950847457627,6.556415770135586
1419,1.2604096045197701,6.561334697788115
1420,1.26131073446328,6.566252453960469
1421,1.2622118644067801,6.571169040483054
1422,1.26311299435028,6.576084460056483
1423,1.2640141242937901,6.580998714819235
1424,1.26491525423729,6.585911686084756
1425,1.26581638418079,6.590823477675135
1426,1.26671751412429,6.595734112152521
1427,1.2676186440678001,6.6006435934830705
1428,1.2685197740113,6.605551922768364
1429,1.2694209039548,6.610459102533886
1430,1.27032203389831,6.615365136033926
1431,1.2712231638418099,6.620270025155378
1432,1.2721242937853101,6.625173771553668
1433,1.27302542372881,6.630076378042354
1434,1.27392655367232,6.634977743655388
1435,1.2748276836158199,6.639877938923733
1436,1.27572881355932,6.644777001983041
1437,1.2766299435028299,6.649674935573474
1438,1.27753107344633,6.6545717414463414
1439,1.2784322033898299,6.659467421872878
1440,1.27933333333333,6.664361979333316
1441,1.2802344632768399,6.669255416172336
1442,1.28113559322034,6.67414773493221
1443,1.2820367231638399,6.679038937056487
1444,1.28293785310734,6.68392893851975
1445,1.2838389830508499,6.688817778830522
1446,1.28474011299435,6.693705509553672
1447,1.2856412429378499,6.698592133957609
1448,1.28654237288136,6.703477653932226
1449,1.2874435028248599,6.708362070884187
1450,1.28834463276836,6.713245387598862
1451,1.2892457627118599,6.7181276068220095
1452,1.29014689265537,6.723008729288151
1453,1.2910480225988699,6.727888758370056
1454,1.29194915254237,6.732767626372866
1455,1.2928502824858799,6.737645339692113
1456,1.29375141242938,6.742521966548031
1457,1.2946525423728799,6.747397508449144
1458,1.29555367231638,6.7522719673559095
1459,1.2964548022598898,6.757145344923744
1460,1.29735593220339,6.762017643627121
1461,1.2982570621468899,6.76688886621185
1462,1.2991581920904,6.771759013926578
1463,1.3000593220338998,6.776628087771194
1464,1.3009604519774,6.78149603948587
1465,1.3018615819209,6.786362842711844
1466,1.30276271186441,6.791228580339001
1467,1.30366384180791,6.796093253228816
1468,1.30456497175141,6.800956863214677
1469,1.30546610169492,6.805819412872907
1470,1.30636723163842,6.810680903915265
1471,1.30726836158192,6.815541337850278
1472,1.30816949152542,6.8204007171525225
1473,1.30907062146893,6.825259043228832
1474,1.30997175141243,6.830116280508478
1475,1.31087288135593,6.834972377805073
1476,1.31177401129944,6.8398274273503095
1477,1.31267514124294,6.844681431169503
1478,1.31357627118644,6.849534391949149
1479,1.31447740112994,6.854386311070603
1480,1.31537853107345,6.859237189994371
1481,1.31627966101695,6.864087030830514
1482,1.31718079096045,6.868935835508465
1483,1.31808192090396,6.8737836055169765
1484,1.31898305084746,6.878630321203404
1485,1.31988418079096,6.883475899833331
1486,1.3207853107344598,6.8883204491129755
1487,1.32168644067797,6.893163971152563
1488,1.32258757062147,6.898006468062153
1489,1.32348870056497,6.9028479404858665
1490,1.3243898305084698,6.907688389983026
1491,1.32529096045198,6.912527818785325
1492,1.3261920903954798,6.917366228299433
1493,1.32709322033898,6.922203620025408
